,Team 1,Team 2,Date,Venue_Team1,Venue_Team2,Winner,Last10MatchesTeam1,Last10MatchesTeam2,Last10ConflictsTeam1,Last10ConflictsTeam2,label
3197,Zimbabwe,Bangladesh,2013-05-03,0,1,Bangladesh,1.0,6.0,4.0,6.0,1.0
3198,Zimbabwe,Bangladesh,2013-05-05,0,1,Zimbabwe,1.0,6.0,4.0,6.0,0.0
3199,Zimbabwe,Bangladesh,2013-05-08,0,1,Zimbabwe,2.0,5.0,4.0,6.0,0.0
3200,Scotland,Pakistan,2013-05-17,0,1,Pakistan,5.0,5.0,0.0,2.0,1.0
3201,Ireland,Pakistan,2013-05-26,0,1,Pakistan,5.0,5.0,1.0,2.0,1.0
3202,Netherlands,South Africa,2013-05-31,0,1,South Africa,3.0,5.0,0.0,3.0,1.0
3203,England,New Zealand,2013-05-31,0,1,New Zealand,5.0,3.0,4.0,6.0,1.0
3204,England,New Zealand,2013-06-02,0,1,New Zealand,4.0,4.0,3.0,7.0,1.0
3205,England,New Zealand,2013-06-05,0,1,England,4.0,5.0,3.0,7.0,0.0
3206,India,South Africa,2013-06-06,2,2,India,6.0,6.0,5.0,5.0,0.0
3207,Pakistan,West Indies,2013-06-07,2,2,West Indies,6.0,4.0,8.0,2.0,1.0
3208,England,Australia,2013-06-08,0,1,England,4.0,8.0,5.0,5.0,0.0
3209,New Zealand,Sri Lanka,2013-06-09,2,2,New Zealand,5.0,6.0,1.0,9.0,0.0
3210,Pakistan,South Africa,2013-06-10,2,2,South Africa,5.0,5.0,4.0,6.0,1.0
3211,India,West Indies,2013-06-11,2,2,India,6.0,4.0,7.0,3.0,0.0
3212,England,Sri Lanka,2013-06-13,0,1,Sri Lanka,5.0,6.0,6.0,4.0,1.0
3213,India,Pakistan,2013-06-15,2,2,India,6.0,4.0,5.0,5.0,0.0
3214,England,New Zealand,2013-06-16,0,1,England,5.0,6.0,3.0,7.0,0.0
3215,Australia,Sri Lanka,2013-06-17,2,2,Sri Lanka,7.0,6.0,4.0,6.0,1.0
3216,England,South Africa,2013-06-19,0,1,England,6.0,6.0,7.0,3.0,0.0
3217,India,Sri Lanka,2013-06-20,2,2,India,7.0,6.0,8.0,2.0,0.0
3218,England,India,2013-06-23,0,1,India,6.0,8.0,2.0,8.0,1.0
3219,West Indies,Sri Lanka,2013-06-28,0,1,West Indies,4.0,5.0,4.0,6.0,0.0
3220,Scotland,Kenya,2013-06-30,0,1,Scotland,5.0,3.0,2.0,3.0,0.0
3221,West Indies,India,2013-06-30,0,1,West Indies,5.0,8.0,3.0,7.0,0.0
3222,Scotland,Kenya,2013-07-02,0,1,Scotland,6.0,3.0,3.0,3.0,0.0
3223,India,Sri Lanka,2013-07-02,2,2,Sri Lanka,8.0,5.0,8.0,2.0,1.0
3224,West Indies,India,2013-07-05,0,1,India,6.0,7.0,4.0,6.0,1.0
3225,Netherlands,Ireland,2013-07-07,0,1,Ireland,3.0,4.0,1.0,6.0,1.0
3226,West Indies,Sri Lanka,2013-07-07,0,1,Sri Lanka,6.0,5.0,5.0,5.0,1.0
3227,India,Sri Lanka,2013-07-09,2,2,India,7.0,5.0,7.0,3.0,0.0
3228,India,Sri Lanka,2013-07-11,2,2,India,7.0,5.0,8.0,2.0,0.0
3229,West Indies,Pakistan,2013-07-14,0,1,Pakistan,6.0,4.0,3.0,7.0,1.0
3230,West Indies,Pakistan,2013-07-16,0,1,West Indies,6.0,5.0,3.0,7.0,0.0
3231,Sri Lanka,South Africa,2013-07-20,0,1,Sri Lanka,4.0,6.0,4.0,6.0,0.0
3232,West Indies,Pakistan,2013-07-21,0,1,Pakistan,6.0,4.0,4.0,6.0,1.0
3233,Sri Lanka,South Africa,2013-07-23,0,1,Sri Lanka,5.0,5.0,5.0,5.0,0.0
3234,Zimbabwe,India,2013-07-24,0,1,India,3.0,8.0,2.0,8.0,1.0
3235,West Indies,Pakistan,2013-07-24,0,1,Pakistan,5.0,5.0,4.0,6.0,1.0
3236,Zimbabwe,India,2013-07-26,0,1,India,2.0,8.0,2.0,8.0,1.0
3237,Sri Lanka,South Africa,2013-07-26,2,2,South Africa,6.0,4.0,5.0,5.0,1.0
3238,Zimbabwe,India,2013-07-28,0,1,India,2.0,8.0,2.0,8.0,1.0
3239,Sri Lanka,South Africa,2013-07-28,2,2,Sri Lanka,5.0,5.0,5.0,5.0,0.0
3240,Sri Lanka,South Africa,2013-07-31,0,1,Sri Lanka,5.0,4.0,6.0,4.0,0.0
3241,Zimbabwe,India,2013-08-01,0,1,India,2.0,8.0,2.0,8.0,1.0
3242,Zimbabwe,India,2013-08-03,0,1,India,2.0,8.0,2.0,8.0,1.0
3243,Zimbabwe,Pakistan,2013-08-27,0,1,Zimbabwe,2.0,5.0,0.0,10.0,0.0
3244,Zimbabwe,Pakistan,2013-08-29,0,1,Pakistan,3.0,5.0,1.0,9.0,1.0
3245,Canada,Netherlands,2013-08-29,0,1,Netherlands,1.0,3.0,0.0,6.0,1.0
3246,Zimbabwe,Pakistan,2013-08-31,0,1,Pakistan,3.0,5.0,1.0,9.0,1.0
3247,Ireland,England,2013-09-03,0,1,England,5.0,6.0,1.0,4.0,1.0
3248,Scotland,Australia,2013-09-03,0,1,Australia,6.0,6.0,0.0,3.0,1.0
3249,Ireland,Scotland,2013-09-06,0,1,Ireland,5.0,5.0,7.0,3.0,0.0
3250,England,Australia,2013-09-08,0,1,Australia,6.0,7.0,6.0,4.0,1.0
3251,Ireland,Scotland,2013-09-08,0,1,Ireland,6.0,4.0,7.0,3.0,0.0
3252,England,Australia,2013-09-14,0,1,England,5.0,8.0,6.0,4.0,0.0
3253,England,Australia,2013-09-16,0,1,Australia,6.0,7.0,6.0,4.0,1.0
3254,Afghanistan,Kenya,2013-10-02,2,2,Afghanistan,5.0,3.0,2.0,2.0,0.0
3255,Afghanistan,Kenya,2013-10-04,2,2,Afghanistan,6.0,3.0,3.0,2.0,0.0
3256,India,Australia,2013-10-13,0,1,Australia,8.0,7.0,4.0,6.0,1.0
3257,India,Australia,2013-10-16,0,1,India,8.0,7.0,3.0,7.0,0.0
3258,India,Australia,2013-10-19,2,2,Australia,9.0,6.0,4.0,6.0,1.0
3259,Bangladesh,New Zealand,2013-10-29,0,1,Bangladesh,5.0,5.0,5.0,5.0,0.0
3260,India,Australia,2013-10-30,0,1,India,8.0,6.0,4.0,6.0,0.0
3261,Pakistan,South Africa,2013-10-30,2,2,South Africa,5.0,4.0,4.0,6.0,1.0
3262,Bangladesh,New Zealand,2013-10-31,0,1,Bangladesh,5.0,4.0,5.0,5.0,0.0
3263,Pakistan,South Africa,2013-11-01,2,2,Pakistan,5.0,4.0,3.0,7.0,0.0
3264,India,Australia,2013-11-02,0,1,India,8.0,5.0,5.0,5.0,0.0
3265,Bangladesh,New Zealand,2013-11-03,0,1,Bangladesh,5.0,4.0,6.0,4.0,0.0
3266,Pakistan,South Africa,2013-11-06,2,2,South Africa,6.0,3.0,4.0,6.0,1.0
3267,Pakistan,South Africa,2013-11-08,2,2,South Africa,6.0,4.0,3.0,7.0,1.0
3268,Pakistan,South Africa,2013-11-11,2,2,South Africa,5.0,4.0,3.0,7.0,1.0
3269,Sri Lanka,New Zealand,2013-11-12,0,1,New Zealand,6.0,3.0,8.0,2.0,1.0
3270,Sri Lanka,New Zealand,2013-11-16,0,1,Sri Lanka,6.0,4.0,7.0,3.0,0.0
3271,India,West Indies,2013-11-21,0,1,India,8.0,4.0,6.0,4.0,0.0
3272,India,West Indies,2013-11-24,0,1,West Indies,8.0,3.0,7.0,3.0,1.0
3273,South Africa,Pakistan,2013-11-24,0,1,Pakistan,5.0,5.0,7.0,3.0,1.0
3274,India,West Indies,2013-11-27,0,1,India,7.0,4.0,7.0,3.0,0.0
3275,South Africa,Pakistan,2013-11-27,0,1,Pakistan,5.0,5.0,7.0,3.0,1.0
3276,South Africa,Pakistan,2013-11-30,0,1,South Africa,5.0,5.0,6.0,4.0,0.0
3277,South Africa,India,2013-12-05,0,1,South Africa,5.0,7.0,5.0,5.0,0.0
3278,South Africa,India,2013-12-08,0,1,South Africa,6.0,6.0,6.0,4.0,0.0
3279,Pakistan,Sri Lanka,2013-12-18,2,2,Pakistan,5.0,6.0,6.0,4.0,0.0
3280,Pakistan,Sri Lanka,2013-12-20,2,2,Sri Lanka,5.0,5.0,6.0,4.0,1.0
3281,Pakistan,Sri Lanka,2013-12-22,2,2,Pakistan,4.0,6.0,6.0,4.0,0.0
3282,Pakistan,Sri Lanka,2013-12-25,2,2,Pakistan,5.0,6.0,6.0,4.0,0.0
3283,New Zealand,West Indies,2013-12-26,0,1,West Indies,4.0,3.0,4.0,6.0,1.0
3284,Pakistan,Sri Lanka,2013-12-27,2,2,Sri Lanka,5.0,5.0,6.0,4.0,1.0
3285,New Zealand,West Indies,2014-01-01,0,1,New Zealand,3.0,3.0,4.0,6.0,0.0
3286,New Zealand,West Indies,2014-01-04,0,1,New Zealand,3.0,3.0,4.0,6.0,0.0
3287,New Zealand,West Indies,2014-01-08,0,1,West Indies,4.0,3.0,5.0,5.0,1.0
3288,Australia,England,2014-01-12,0,1,Australia,5.0,6.0,4.0,6.0,0.0
3289,Australia,England,2014-01-17,0,1,Australia,6.0,5.0,4.0,6.0,0.0
3290,New Zealand,India,2014-01-19,0,1,New Zealand,3.0,5.0,2.0,8.0,0.0
3291,Australia,England,2014-01-19,0,1,Australia,6.0,4.0,4.0,6.0,0.0
3292,New Zealand,India,2014-01-22,0,1,New Zealand,4.0,5.0,3.0,7.0,0.0
3293,Canada,Scotland,2014-01-23,2,2,Scotland,0.0,3.0,2.0,6.0,1.0
3294,Kenya,Netherlands,2014-01-23,2,2,Kenya,3.0,4.0,2.0,7.0,0.0
3295,Australia,England,2014-01-24,0,1,England,6.0,4.0,5.0,5.0,1.0
3296,Australia,England,2014-01-26,0,1,Australia,6.0,4.0,5.0,5.0,0.0
3297,Canada,Netherlands,2014-01-28,2,2,Netherlands,0.0,4.0,0.0,7.0,1.0
3298,New Zealand,India,2014-01-28,0,1,New Zealand,5.0,4.0,3.0,7.0,0.0
3299,Kenya,Scotland,2014-01-30,2,2,Scotland,4.0,4.0,3.0,4.0,1.0
3300,New Zealand,India,2014-01-31,0,1,New Zealand,6.0,4.0,4.0,6.0,0.0
3301,Scotland,U.A.E.,2014-02-01,2,2,Scotland,4.0,1.0,0.0,0.0,0.0
3302,Bangladesh,Sri Lanka,2014-02-17,0,1,Sri Lanka,6.0,5.0,3.0,7.0,1.0
3303,Bangladesh,Sri Lanka,2014-02-20,0,1,Sri Lanka,6.0,6.0,3.0,7.0,1.0
3304,Bangladesh,Sri Lanka,2014-02-22,0,1,Sri Lanka,5.0,6.0,3.0,7.0,1.0
3305,West Indies,Ireland,2014-02-23,0,1,West Indies,4.0,7.0,3.0,0.0,0.0
3306,Pakistan,Sri Lanka,2014-02-25,2,2,Sri Lanka,5.0,6.0,5.0,5.0,1.0
3307,Bangladesh,India,2014-02-26,0,1,India,5.0,3.0,2.0,8.0,1.0
3308,Afghanistan,Pakistan,2014-02-27,2,2,Pakistan,6.0,5.0,0.0,1.0,1.0
3309,India,Sri Lanka,2014-02-28,2,2,Sri Lanka,3.0,7.0,8.0,2.0,1.0
3310,West Indies,England,2014-02-28,0,1,West Indies,4.0,3.0,2.0,8.0,0.0
3311,Bangladesh,Afghanistan,2014-03-01,0,1,Afghanistan,4.0,5.0,0.0,0.0,1.0
3312,India,Pakistan,2014-03-02,2,2,Pakistan,2.0,6.0,6.0,4.0,1.0
3313,West Indies,England,2014-03-02,0,1,England,5.0,3.0,3.0,7.0,1.0
3314,Afghanistan,Sri Lanka,2014-03-03,2,2,Sri Lanka,6.0,7.0,0.0,0.0,1.0
3315,Bangladesh,Pakistan,2014-03-04,0,1,Pakistan,3.0,6.0,0.0,10.0,1.0
3316,Afghanistan,India,2014-03-05,2,2,India,6.0,2.0,0.0,0.0,1.0
3317,West Indies,England,2014-03-05,0,1,England,5.0,3.0,2.0,8.0,1.0
3318,Bangladesh,Sri Lanka,2014-03-06,0,1,Sri Lanka,3.0,8.0,2.0,8.0,1.0
3319,Pakistan,Sri Lanka,2014-03-08,2,2,Sri Lanka,6.0,8.0,4.0,6.0,1.0
3320,Afghanistan,Hong Kong,2014-05-01,2,2,Afghanistan,5.0,0.0,0.0,0.0,0.0
3321,Afghanistan,U.A.E.,2014-05-02,2,2,Afghanistan,6.0,1.0,0.0,0.0,0.0
3322,Hong Kong,U.A.E.,2014-05-04,2,2,U.A.E.,0.0,1.0,0.0,0.0,1.0
3323,Ireland,Sri Lanka,2014-05-06,0,1,Sri Lanka,6.0,9.0,0.0,1.0,1.0
3324,Scotland,England,2014-05-09,0,1,England,5.0,4.0,0.0,1.0,1.0
3325,England,Sri Lanka,2014-05-22,0,1,England,4.0,10.0,5.0,5.0,0.0
3326,England,Sri Lanka,2014-05-25,0,1,Sri Lanka,5.0,9.0,5.0,5.0,1.0
3327,England,Sri Lanka,2014-05-28,0,1,England,5.0,9.0,5.0,5.0,0.0
3328,England,Sri Lanka,2014-05-31,0,1,Sri Lanka,6.0,8.0,5.0,5.0,1.0
3329,England,Sri Lanka,2014-06-03,0,1,Sri Lanka,6.0,8.0,5.0,5.0,1.0
3330,Bangladesh,India,2014-06-15,0,1,India,3.0,2.0,1.0,9.0,1.0
3331,Bangladesh,India,2014-06-17,0,1,India,2.0,3.0,1.0,9.0,1.0
3332,Sri Lanka,South Africa,2014-07-06,0,1,South Africa,8.0,7.0,6.0,4.0,1.0
3333,Sri Lanka,South Africa,2014-07-09,2,2,Sri Lanka,7.0,7.0,6.0,4.0,0.0
3334,Sri Lanka,South Africa,2014-07-12,0,1,South Africa,7.0,7.0,7.0,3.0,1.0
3335,Zimbabwe,Afghanistan,2014-07-18,0,1,Zimbabwe,3.0,7.0,0.0,0.0,0.0
3336,Zimbabwe,Afghanistan,2014-07-20,0,1,Zimbabwe,3.0,6.0,1.0,0.0,0.0
3337,Zimbabwe,Afghanistan,2014-07-22,0,1,Afghanistan,3.0,5.0,2.0,0.0,1.0
3338,Zimbabwe,Afghanistan,2014-07-24,0,1,Afghanistan,3.0,5.0,2.0,1.0,1.0
3339,Zimbabwe,South Africa,2014-08-17,0,1,South Africa,3.0,7.0,0.0,10.0,1.0
3340,Zimbabwe,South Africa,2014-08-19,0,1,South Africa,3.0,7.0,0.0,10.0,1.0
3341,West Indies,Bangladesh,2014-08-20,0,1,West Indies,5.0,1.0,5.0,5.0,0.0
3342,Zimbabwe,South Africa,2014-08-21,0,1,South Africa,3.0,7.0,0.0,10.0,1.0
3343,West Indies,Bangladesh,2014-08-22,0,1,West Indies,5.0,0.0,6.0,4.0,0.0
3344,Sri Lanka,Pakistan,2014-08-23,0,1,Pakistan,6.0,6.0,7.0,3.0,1.0
3345,Zimbabwe,Australia,2014-08-25,0,1,Australia,3.0,6.0,0.0,10.0,1.0
3346,West Indies,Bangladesh,2014-08-25,0,1,West Indies,6.0,0.0,6.0,4.0,0.0
3347,Sri Lanka,Pakistan,2014-08-26,0,1,Sri Lanka,5.0,6.0,6.0,4.0,0.0
3348,Australia,South Africa,2014-08-27,2,2,South Africa,6.0,8.0,4.0,6.0,1.0
3349,England,India,2014-08-27,0,1,India,5.0,4.0,2.0,8.0,1.0
3350,Zimbabwe,South Africa,2014-08-29,0,1,South Africa,2.0,9.0,0.0,10.0,1.0
3351,Sri Lanka,Pakistan,2014-08-30,0,1,Sri Lanka,5.0,6.0,6.0,4.0,0.0
3352,England,India,2014-08-30,0,1,India,5.0,5.0,2.0,8.0,1.0
3353,Zimbabwe,Australia,2014-08-31,0,1,Zimbabwe,2.0,6.0,0.0,10.0,0.0
3354,Australia,South Africa,2014-09-02,2,2,Australia,5.0,9.0,4.0,6.0,0.0
3355,England,India,2014-09-02,0,1,India,5.0,6.0,2.0,8.0,1.0
3356,Zimbabwe,South Africa,2014-09-04,0,1,South Africa,3.0,8.0,0.0,10.0,1.0
3357,England,India,2014-09-05,0,1,England,4.0,7.0,2.0,8.0,0.0
3358,Australia,South Africa,2014-09-06,2,2,South Africa,6.0,8.0,5.0,5.0,1.0
3359,Ireland,Scotland,2014-09-08,0,1,Ireland,5.0,5.0,8.0,2.0,0.0
3360,Ireland,Scotland,2014-09-10,0,1,Ireland,6.0,5.0,8.0,2.0,0.0
3361,Ireland,Scotland,2014-09-12,0,1,Scotland,6.0,4.0,9.0,1.0,1.0
3362,Australia,Pakistan,2014-10-07,2,2,Australia,6.0,5.0,8.0,2.0,0.0
3363,India,West Indies,2014-10-08,0,1,West Indies,7.0,6.0,7.0,3.0,1.0
3364,Australia,Pakistan,2014-10-10,2,2,Australia,6.0,4.0,8.0,2.0,0.0
3365,India,West Indies,2014-10-11,0,1,India,6.0,7.0,6.0,4.0,0.0
3366,Australia,Pakistan,2014-10-12,2,2,Australia,6.0,4.0,8.0,2.0,0.0
3367,India,West Indies,2014-10-17,0,1,India,7.0,7.0,7.0,3.0,0.0
3368,New Zealand,South Africa,2014-10-21,0,1,South Africa,7.0,8.0,4.0,6.0,1.0
3369,New Zealand,South Africa,2014-10-24,0,1,South Africa,6.0,9.0,3.0,7.0,1.0
3370,India,Sri Lanka,2014-11-02,0,1,India,8.0,6.0,7.0,3.0,0.0
3371,India,Sri Lanka,2014-11-06,0,1,India,8.0,5.0,7.0,3.0,0.0
3372,Hong Kong,P.N.G.,2014-11-08,2,2,P.N.G.,0.0,0.0,0.0,0.0,1.0
3373,Hong Kong,P.N.G.,2014-11-09,2,2,P.N.G.,0.0,1.0,0.0,1.0,1.0
3374,India,Sri Lanka,2014-11-09,0,1,India,8.0,5.0,8.0,2.0,0.0
3375,India,Sri Lanka,2014-11-13,0,1,India,8.0,4.0,8.0,2.0,0.0
3376,Australia,South Africa,2014-11-14,0,1,Australia,6.0,9.0,4.0,6.0,0.0
3377,Australia,South Africa,2014-11-16,0,1,South Africa,7.0,8.0,5.0,5.0,1.0
3378,India,Sri Lanka,2014-11-16,0,1,India,8.0,3.0,8.0,2.0,0.0
3379,Australia,South Africa,2014-11-19,0,1,Australia,6.0,8.0,5.0,5.0,0.0
3380,Australia,South Africa,2014-11-21,0,1,Australia,6.0,7.0,6.0,4.0,0.0
3381,Bangladesh,Zimbabwe,2014-11-21,0,1,Bangladesh,0.0,2.0,5.0,5.0,0.0
3382,Australia,South Africa,2014-11-23,0,1,Australia,7.0,6.0,6.0,4.0,0.0
3383,Bangladesh,Zimbabwe,2014-11-23,0,1,Bangladesh,1.0,1.0,5.0,5.0,0.0
3384,Bangladesh,Zimbabwe,2014-11-26,0,1,Bangladesh,2.0,1.0,5.0,5.0,0.0
3385,Sri Lanka,England,2014-11-26,0,1,Sri Lanka,3.0,4.0,6.0,4.0,0.0
3386,Bangladesh,Zimbabwe,2014-11-28,0,1,Bangladesh,3.0,1.0,6.0,4.0,0.0
3387,U.A.E.,Afghanistan,2014-11-28,0,1,U.A.E.,2.0,5.0,0.0,1.0,0.0
3388,Sri Lanka,England,2014-11-29,0,1,Sri Lanka,3.0,3.0,6.0,4.0,0.0
3389,U.A.E.,Afghanistan,2014-11-30,0,1,U.A.E.,3.0,5.0,1.0,1.0,0.0
3390,Bangladesh,Zimbabwe,2014-12-01,0,1,Bangladesh,4.0,1.0,7.0,3.0,0.0
3391,U.A.E.,Afghanistan,2014-12-02,0,1,Afghanistan,4.0,4.0,2.0,1.0,1.0
3392,Sri Lanka,England,2014-12-03,0,1,England,4.0,2.0,6.0,4.0,1.0
3393,U.A.E.,Afghanistan,2014-12-04,0,1,U.A.E.,3.0,5.0,2.0,2.0,0.0
3394,Sri Lanka,England,2014-12-07,0,1,Sri Lanka,4.0,3.0,6.0,4.0,0.0
3395,New Zealand,Pakistan,2014-12-08,2,2,Pakistan,6.0,4.0,6.0,4.0,1.0
3396,Sri Lanka,England,2014-12-10,2,2,England,4.0,2.0,7.0,3.0,1.0
3397,New Zealand,Pakistan,2014-12-12,2,2,New Zealand,6.0,4.0,5.0,5.0,0.0
3398,Sri Lanka,England,2014-12-13,2,2,Sri Lanka,3.0,3.0,6.0,4.0,0.0
3399,New Zealand,Pakistan,2014-12-14,2,2,Pakistan,6.0,3.0,6.0,4.0,1.0
3400,Sri Lanka,England,2014-12-16,0,1,Sri Lanka,4.0,3.0,7.0,3.0,0.0
3401,New Zealand,Pakistan,2014-12-17,2,2,New Zealand,5.0,3.0,5.0,5.0,0.0
3402,New Zealand,Pakistan,2014-12-19,2,2,New Zealand,6.0,3.0,5.0,5.0,0.0
3403,Afghanistan,Scotland,2015-01-08,2,2,Afghanistan,5.0,4.0,4.0,2.0,0.0
3404,Afghanistan,Ireland,2015-01-10,2,2,Ireland,5.0,5.0,0.0,2.0,1.0
3405,New Zealand,Sri Lanka,2015-01-11,0,1,New Zealand,6.0,5.0,3.0,7.0,0.0
3406,Ireland,Scotland,2015-01-12,2,2,Ireland,6.0,4.0,8.0,2.0,0.0
3407,Afghanistan,Scotland,2015-01-14,2,2,Scotland,4.0,4.0,5.0,2.0,1.0
3408,New Zealand,Sri Lanka,2015-01-15,0,1,Sri Lanka,6.0,5.0,3.0,7.0,1.0
3409,Australia,England,2015-01-16,0,1,Australia,8.0,3.0,6.0,4.0,0.0
3410,South Africa,West Indies,2015-01-16,0,1,South Africa,5.0,6.0,10.0,0.0,0.0
3411,Afghanistan,Ireland,2015-01-17,2,2,Afghanistan,4.0,6.0,0.0,3.0,0.0
3412,Australia,India,2015-01-18,0,1,Australia,8.0,8.0,5.0,5.0,0.0
3413,South Africa,West Indies,2015-01-18,0,1,South Africa,6.0,5.0,10.0,0.0,0.0
3414,New Zealand,Sri Lanka,2015-01-20,0,1,New Zealand,5.0,6.0,3.0,7.0,0.0
3415,England,India,2015-01-20,2,2,England,3.0,7.0,3.0,7.0,0.0
3416,South Africa,West Indies,2015-01-21,0,1,South Africa,6.0,4.0,10.0,0.0,0.0
3417,New Zealand,Sri Lanka,2015-01-23,0,1,New Zealand,5.0,6.0,4.0,6.0,0.0
3418,Australia,England,2015-01-23,0,1,Australia,9.0,4.0,7.0,3.0,0.0
3419,New Zealand,Sri Lanka,2015-01-25,0,1,New Zealand,6.0,5.0,5.0,5.0,0.0
3420,South Africa,West Indies,2015-01-25,0,1,West Indies,6.0,4.0,10.0,0.0,1.0
3421,South Africa,West Indies,2015-01-28,0,1,South Africa,5.0,5.0,9.0,1.0,0.0
3422,New Zealand,Sri Lanka,2015-01-29,0,1,Sri Lanka,7.0,4.0,6.0,4.0,1.0
3423,England,India,2015-01-30,2,2,England,3.0,7.0,3.0,7.0,0.0
3424,New Zealand,Pakistan,2015-01-31,0,1,New Zealand,7.0,2.0,5.0,5.0,0.0
3425,Australia,England,2015-02-01,0,1,Australia,9.0,4.0,8.0,2.0,0.0
3426,New Zealand,Pakistan,2015-02-03,0,1,New Zealand,7.0,2.0,6.0,4.0,0.0
3427,New Zealand,Sri Lanka,2015-02-14,0,1,New Zealand,8.0,5.0,6.0,4.0,0.0
3428,Australia,England,2015-02-14,0,1,Australia,9.0,4.0,8.0,2.0,0.0
3429,South Africa,Zimbabwe,2015-02-15,2,2,South Africa,5.0,1.0,10.0,0.0,0.0
3430,India,Pakistan,2015-02-15,2,2,India,7.0,2.0,5.0,5.0,0.0
3431,Ireland,West Indies,2015-02-16,2,2,Ireland,6.0,4.0,0.0,4.0,0.0
3432,New Zealand,Scotland,2015-02-17,0,1,New Zealand,8.0,5.0,2.0,0.0,0.0
3433,Afghanistan,Bangladesh,2015-02-18,2,2,Bangladesh,5.0,5.0,1.0,0.0,1.0
3434,U.A.E.,Zimbabwe,2015-02-19,2,2,Zimbabwe,4.0,1.0,0.0,0.0,1.0
3435,New Zealand,England,2015-02-20,0,1,New Zealand,8.0,3.0,6.0,4.0,0.0
3436,Pakistan,West Indies,2015-02-21,2,2,West Indies,2.0,3.0,6.0,4.0,1.0
3437,Afghanistan,Sri Lanka,2015-02-22,2,2,Sri Lanka,4.0,4.0,0.0,1.0,1.0
3438,India,South Africa,2015-02-22,2,2,India,7.0,6.0,3.0,7.0,0.0
3439,England,Scotland,2015-02-23,2,2,England,3.0,4.0,2.0,0.0,0.0
3440,West Indies,Zimbabwe,2015-02-24,2,2,West Indies,3.0,2.0,9.0,1.0,0.0
3441,Ireland,U.A.E.,2015-02-25,2,2,Ireland,6.0,4.0,0.0,0.0,0.0
3442,Afghanistan,Scotland,2015-02-26,2,2,Afghanistan,3.0,3.0,5.0,3.0,0.0
3443,Bangladesh,Sri Lanka,2015-02-26,2,2,Sri Lanka,6.0,5.0,2.0,8.0,1.0
3444,South Africa,West Indies,2015-02-27,2,2,South Africa,5.0,3.0,9.0,1.0,0.0
3445,New Zealand,Australia,2015-02-28,0,1,New Zealand,8.0,9.0,3.0,7.0,0.0
3446,India,U.A.E.,2015-02-28,2,2,India,7.0,4.0,2.0,0.0,0.0
3447,England,Sri Lanka,2015-03-01,2,2,Sri Lanka,3.0,5.0,3.0,7.0,1.0
3448,Pakistan,Zimbabwe,2015-03-01,2,2,Pakistan,2.0,2.0,9.0,1.0,0.0
3449,Ireland,South Africa,2015-03-03,2,2,South Africa,6.0,6.0,0.0,3.0,1.0
3450,Pakistan,U.A.E.,2015-03-04,2,2,Pakistan,3.0,4.0,2.0,0.0,0.0
3451,Australia,Afghanistan,2015-03-04,0,1,Australia,8.0,4.0,1.0,0.0,0.0
3452,Bangladesh,Scotland,2015-03-05,2,2,Bangladesh,6.0,2.0,3.0,0.0,0.0
3453,India,West Indies,2015-03-06,2,2,India,7.0,3.0,7.0,3.0,0.0
3454,Pakistan,South Africa,2015-03-07,2,2,Pakistan,3.0,7.0,3.0,7.0,0.0
3455,Ireland,Zimbabwe,2015-03-07,2,2,Ireland,6.0,1.0,1.0,3.0,0.0
3456,New Zealand,Afghanistan,2015-03-08,0,1,New Zealand,9.0,4.0,0.0,0.0,0.0
3457,Australia,Sri Lanka,2015-03-08,0,1,Australia,9.0,5.0,4.0,6.0,0.0
3458,Bangladesh,England,2015-03-09,2,2,Bangladesh,7.0,3.0,2.0,8.0,0.0
3459,India,Ireland,2015-03-10,2,2,India,7.0,7.0,2.0,0.0,0.0
3460,Scotland,Sri Lanka,2015-03-11,2,2,Sri Lanka,2.0,5.0,0.0,1.0,1.0
3461,South Africa,U.A.E.,2015-03-12,2,2,South Africa,7.0,4.0,1.0,0.0,0.0
3462,New Zealand,Bangladesh,2015-03-13,0,1,New Zealand,9.0,8.0,3.0,7.0,0.0
3463,Afghanistan,England,2015-03-13,2,2,England,3.0,3.0,0.0,0.0,1.0
3464,India,Zimbabwe,2015-03-14,2,2,India,7.0,1.0,8.0,2.0,0.0
3465,Australia,Scotland,2015-03-14,0,1,Australia,9.0,2.0,4.0,0.0,0.0
3466,U.A.E.,West Indies,2015-03-15,2,2,West Indies,4.0,3.0,0.0,0.0,1.0
3467,Ireland,Pakistan,2015-03-15,2,2,Pakistan,6.0,4.0,1.0,3.0,1.0
3468,South Africa,Sri Lanka,2015-03-18,2,2,South Africa,7.0,5.0,3.0,7.0,0.0
3469,Bangladesh,India,2015-03-19,2,2,India,8.0,7.0,1.0,9.0,1.0
3470,Australia,Pakistan,2015-03-20,0,1,Australia,9.0,4.0,8.0,2.0,0.0
3471,New Zealand,West Indies,2015-03-21,0,1,New Zealand,9.0,4.0,4.0,6.0,0.0
3472,New Zealand,South Africa,2015-03-24,0,1,New Zealand,9.0,7.0,3.0,7.0,0.0
3473,Australia,India,2015-03-26,0,1,Australia,9.0,7.0,6.0,4.0,0.0
3474,Australia,New Zealand,2015-03-29,0,1,Australia,9.0,10.0,7.0,3.0,0.0
3475,Bangladesh,Pakistan,2015-04-17,0,1,Bangladesh,7.0,4.0,0.0,10.0,0.0
